city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Istanbul,Taxi Test,completed,2025-01-03T14:01:16.000Z,2025-01-03T14:02:30.000Z,41.00678,28.93473,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2025-01-03T14:08:43.000Z,41.00812,28.94545,"Aksaray, Cerrahpaşa Cd. No:53, 34096 Fatih/İstanbul, Türkiye",1.19,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2025-01-03T10:47:18.000Z,2025-01-03T10:53:10.000Z,40.991787,28.918274,"Kazlıçeşme, 34020 Zeytinburnu/İstanbul, Türkiye",2025-01-03T11:05:35.000Z,41.006832,28.934965,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",1.88,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2025-01-03T09:18:52.000Z,2025-01-03T09:20:13.000Z,40.925976,29.298079,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2025-01-03T09:24:22.000Z,40.912697,29.298416,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.17,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2025-01-01T15:51:51.000Z,2025-01-01T15:52:31.000Z,40.910545,29.297028,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2025-01-01T16:00:08.000Z,40.926525,29.297691,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2.03,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2025-01-01T15:31:18.000Z,2025-01-01T15:33:13.000Z,40.925407,29.297928,"Yenişehir, Bakü Cd. 19/2, 34912 Pendik/İstanbul, Türkiye",2025-01-01T15:38:22.000Z,40.910435,29.296946,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.42,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-31T15:03:43.000Z,2024-12-31T15:05:46.000Z,40.9105,29.297022,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-12-31T15:12:31.000Z,40.92657,29.297586,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.95,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-12-31T12:57:16.000Z,,40.97098,28.806667,"",,40.97098,28.806667,"Basınköy, Valilik Yolu Cd., 34153 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-12-31T11:00:02.000Z,2024-12-31T11:01:21.000Z,40.988235,28.884253,"Kartaltepe, Koşuyolu Cd. No:47, 34147 Bakırköy/İstanbul, Türkiye",2024-12-31T11:13:22.000Z,40.97092,28.806479,"Yeşilköy, Yeşilköy Cd., 34153 Bakırköy/İstanbul, Türkiye",5.79,Turkish Lira,260.0
Istanbul,Taxi Test,completed,2024-12-28T15:15:00.000Z,2024-12-28T15:22:54.000Z,41.006836,28.934114,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2024-12-28T16:00:25.000Z,40.988564,28.880825,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.32,Turkish Lira,289.0
Istanbul,Taxi Test,rider_canceled,2024-12-28T15:12:30.000Z,,41.00683,28.934484,"",,41.00683,28.934484,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-12-28T10:13:25.000Z,2024-12-28T10:18:40.000Z,40.92556,29.29811,"Yenişehir, Bakü Cd. No:19, 34912 Pendik/İstanbul, Türkiye",2024-12-28T10:23:33.000Z,40.91057,29.29704,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.33,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-12-24T12:53:26.000Z,,40.998062,28.929907,"",,40.998062,28.929907,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-12-24T08:17:48.000Z,2024-12-24T08:24:02.000Z,40.98669,28.88136,"Kartaltepe, Koşuyolu Cd. 28/B, 34145 Bakırköy/İstanbul, Türkiye",2024-12-24T08:39:14.000Z,41.00608,28.942257,"Cerrahpaşa, Yokuş Çeşmesi Sk., Fatih/İstanbul, Türkiye",6.03,Turkish Lira,263.0
Istanbul,Taxi Test,completed,2024-12-22T21:55:16.000Z,2024-12-22T21:57:29.000Z,41.006798,28.934624,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:123, 34098 Fatih/İstanbul, Türkiye",2024-12-22T22:14:10.000Z,40.98868,28.880978,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",6.32,Turkish Lira,313.0
Istanbul,Taxi Test,completed,2024-12-22T18:48:36.000Z,2024-12-22T18:53:05.000Z,40.98866,28.881102,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2024-12-22T19:09:42.000Z,40.99854,28.928331,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",5.05,Turkish Lira,237.58
Istanbul,Taxi Test,completed,2024-12-20T18:04:08.000Z,2024-12-20T18:07:26.000Z,40.99808,28.9299,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2024-12-20T18:24:38.000Z,40.98868,28.88096,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.35,Turkish Lira,241.0
Istanbul,Taxi Test,completed,2024-12-20T14:23:25.000Z,2024-12-20T14:25:29.000Z,40.99197,28.91849,"Kazlıçeşme, Abay Cd., 34020 Zeytinburnu/İstanbul, Türkiye",2024-12-20T14:32:50.000Z,40.99853,28.92845,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",1.64,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-20T12:42:52.000Z,2024-12-20T12:51:59.000Z,40.92631,29.297846,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-12-20T12:56:22.000Z,40.914413,29.29943,"Kurtköy, Orhan Veli Sk No:8A, 34912 Pendik/İstanbul, Türkiye",1.08,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-17T18:43:06.000Z,2024-12-17T18:46:05.000Z,40.998146,28.930021,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2024-12-17T19:00:55.000Z,40.988678,28.88102,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.33,Turkish Lira,245.0
Istanbul,Taxi Test,completed,2024-12-17T08:59:11.000Z,2024-12-17T09:02:51.000Z,40.98941,28.88209,"Kartaltepe, Tez Sk. No:1, 34146 Bakırköy/İstanbul, Türkiye",2024-12-17T09:17:03.000Z,41.00362,28.93649,"Cerrahpaşa, Etyemez Tekkesi Sk. No:2, 34098 Fatih/İstanbul, Türkiye",5.45,Turkish Lira,253.68
Istanbul,Taxi Test,completed,2024-12-15T18:35:38.000Z,2024-12-15T18:36:55.000Z,40.998165,28.930075,"Yedikule, İmrahor İlyasbey Cd. No:16, 34107 Fatih/İstanbul, Türkiye",2024-12-15T18:53:21.000Z,40.98849,28.880665,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.18,Turkish Lira,235.0
Istanbul,Taxi Test,completed,2024-12-15T15:54:29.000Z,2024-12-15T15:56:43.000Z,40.98863,28.880838,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2024-12-15T16:10:03.000Z,40.998062,28.929846,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.54,Turkish Lira,208.0
Istanbul,Taxi Test,completed,2024-12-14T05:10:54.000Z,2024-12-14T05:12:11.000Z,40.9107,29.297148,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-12-14T05:27:31.000Z,40.88964,29.37885,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",8.06,Turkish Lira,319.91
Istanbul,Taxi Test,completed,2024-12-12T13:16:10.000Z,2024-12-12T13:17:18.000Z,40.99874,28.930609,"Koca Mustafa Paşa, Org. Abdurrahman Nafiz Gürman Cd. No:229, 34098 Fatih/İstanbul, Türkiye",2024-12-12T13:31:54.000Z,40.98864,28.88099,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.21,Turkish Lira,233.0
Istanbul,Taxi Test,rider_canceled,2024-12-12T13:08:23.000Z,,40.998306,28.92937,"",,40.998306,28.92937,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-12-12T06:55:44.000Z,2024-12-12T06:57:18.000Z,41.00638,28.951286,"Aksaray, Langa Bostanları Sk. No:81, 34096 Fatih/İstanbul, Türkiye",2024-12-12T07:08:31.000Z,40.998974,28.930754,"Koca Mustafapaşa, Org. Abdurrahman Nafiz Gürman Cd. 395/A, 34096 Fatih/İstanbul, Türkiye",1.54,Turkish Lira,150.0
Istanbul,Taxi Test,completed,2024-12-12T05:30:37.000Z,2024-12-12T05:34:52.000Z,40.925846,29.298119,"Yenişehir, Bakü Cd. No:19, 34912 Pendik/İstanbul, Türkiye",2024-12-12T05:39:23.000Z,40.912395,29.29845,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.18,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-10T15:23:41.000Z,2024-12-10T15:28:43.000Z,40.91058,29.29704,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-12-10T15:34:55.000Z,40.92647,29.2977,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.86,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-09T09:20:36.000Z,2024-12-09T09:24:18.000Z,40.988724,28.881123,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2024-12-09T09:36:26.000Z,40.97095,28.805632,"Yeşilköy, Yeşilköy Cd., 34153 Bakırköy/İstanbul, Türkiye",6.12,Turkish Lira,270.0
Istanbul,Taxi Test,completed,2024-12-08T20:43:16.000Z,2024-12-08T20:44:36.000Z,40.99817,28.929958,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:1, 34098 Fatih/İstanbul, Türkiye",2024-12-08T21:01:11.000Z,40.988625,28.881027,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.52,Turkish Lira,251.68
Istanbul,Taxi Test,completed,2024-12-08T17:46:39.000Z,2024-12-08T17:48:43.000Z,41.006226,28.950125,"Aksaray, Langa Bostanları Sk. No:81, 34096 Fatih/İstanbul, Türkiye",2024-12-08T17:58:21.000Z,40.998512,28.928358,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",1.59,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-08T16:17:59.000Z,2024-12-08T16:18:55.000Z,40.926285,29.297884,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-12-08T16:23:25.000Z,40.911205,29.297773,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.37,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-07T11:04:41.000Z,2024-12-07T11:10:14.000Z,40.88878,29.3781,"Orta, 34956 Tuzla/İstanbul, Türkiye",2024-12-07T11:23:24.000Z,40.92573,29.2981,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",6.48,Turkish Lira,280.0
Istanbul,Taxi Test,rider_canceled,2024-12-07T11:02:33.000Z,,40.888813,29.377947,"",,40.888813,29.377947,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-12-07T10:55:11.000Z,,40.888798,29.378014,"",,40.888798,29.378014,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-12-07T07:36:09.000Z,2024-12-07T07:36:55.000Z,40.91064,29.29714,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-12-07T07:51:47.000Z,40.88963,29.37878,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",8.06,Turkish Lira,327.0
Istanbul,Taxi Test,completed,2024-12-06T10:37:30.000Z,2024-12-06T10:41:05.000Z,40.99808,28.929934,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:7, 34098 Fatih/İstanbul, Türkiye",2024-12-06T10:56:50.000Z,40.988544,28.880768,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.82,Turkish Lira,255.76
Istanbul,Taxi Test,completed,2024-12-05T21:18:30.000Z,2024-12-05T21:20:25.000Z,41.005714,28.937517,"Cerrahpaşa, Koca Mustafapaşa Cd. No:114, 34098 Fatih/İstanbul, Türkiye",2024-12-05T21:27:03.000Z,40.99852,28.928444,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",1.24,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-12-05T18:36:53.000Z,2024-12-05T18:38:55.000Z,40.988625,28.881014,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2024-12-05T18:58:44.000Z,41.00255,28.937143,"Cerrahpaşa, Etyemez Tekkesi Sk. No:2, 34098 Fatih/İstanbul, Türkiye",7.12,Turkish Lira,305.0
Istanbul,Taxi Test,completed,2024-12-05T18:15:51.000Z,2024-12-05T18:18:53.000Z,40.998024,28.929821,"Koca Mustafapaşa, Org. Abdurrahman Nafiz Gürman Cd. 192c, 34098 Fatih/İstanbul, Türkiye",2024-12-05T18:33:02.000Z,40.98866,28.881004,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.28,Turkish Lira,241.75
Istanbul,Taxi Test,completed,2024-12-04T13:25:18.000Z,2024-12-04T13:29:16.000Z,40.926277,29.297867,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-12-04T13:35:01.000Z,40.910984,29.297548,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.35,Turkish Lira,142.11
Istanbul,Taxi Test,completed,2024-12-03T07:02:54.000Z,2024-12-03T07:08:19.000Z,40.988102,28.880323,"Kartaltepe, Akın Yolu Sk., 34145 Bakırköy/İstanbul, Türkiye",2024-12-03T07:26:02.000Z,41.00396,28.936356,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 23 A, 34098 Fatih/İstanbul, Türkiye",5.73,Turkish Lira,261.5
Istanbul,Taxi Test,rider_canceled,2024-11-30T16:36:58.000Z,,40.99284,28.917053,"",,40.99284,28.917053,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-11-30T14:36:31.000Z,2024-11-30T14:41:16.000Z,40.92607,29.29798,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-11-30T14:46:06.000Z,40.91246,29.29844,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.2,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-27T10:01:23.000Z,2024-11-27T10:04:16.000Z,40.92597,29.298101,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-11-27T10:20:19.000Z,40.89265,29.379732,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",7.78,Turkish Lira,320.0
Istanbul,Taxi Test,completed,2024-11-25T12:27:00.000Z,2024-11-25T12:29:17.000Z,40.91087,29.298946,"Kurtköy, Erdem Sk. No:77, 34912 Pendik/İstanbul, Türkiye",2024-11-25T12:34:34.000Z,40.926197,29.298208,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.47,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-11-25T12:25:23.000Z,,40.91085,29.298971,"",,40.91085,29.298971,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-11-23T10:37:30.000Z,,40.99284,28.917053,"",,40.99284,28.917053,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-11-23T09:07:59.000Z,2024-11-23T09:11:44.000Z,40.926296,29.298033,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-11-23T09:16:51.000Z,40.910713,29.297235,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.52,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-19T14:33:48.000Z,2024-11-19T14:36:06.000Z,40.99815,28.93003,"Koca Mustafapaşa, Org. Abdurrahman Nafiz Gürman Cd. 192c, 34098 Fatih/İstanbul, Türkiye",2024-11-19T14:59:48.000Z,40.98845,28.8806,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.12,Turkish Lira,257.0
Istanbul,Taxi Test,rider_canceled,2024-11-19T10:39:37.000Z,,40.99284,28.916983,"",,40.99284,28.916983,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-11-19T10:37:59.000Z,,40.99227,28.91786,"",,40.99227,28.91786,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-11-19T09:07:49.000Z,2024-11-19T09:12:14.000Z,40.92581,29.2981,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-11-19T09:18:19.000Z,40.91076,29.29724,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.52,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-17T08:47:21.000Z,2024-11-17T08:48:08.000Z,40.92625,29.29785,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-11-17T08:52:08.000Z,40.91277,29.29835,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.24,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-15T14:06:25.000Z,2024-11-15T14:10:43.000Z,40.9106,29.297153,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-11-15T14:18:49.000Z,40.926357,29.2978,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.88,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-15T13:46:27.000Z,2024-11-15T13:48:09.000Z,40.92629,29.297808,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-11-15T13:54:40.000Z,40.910294,29.296787,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.44,Turkish Lira,142.11
Istanbul,Taxi Test,rider_canceled,2024-11-14T09:28:50.000Z,,40.926266,29.297794,"",,40.926266,29.297794,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-11-14T07:10:36.000Z,2024-11-14T07:11:54.000Z,40.92627,29.29786,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-11-14T07:30:07.000Z,40.888924,29.378515,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",7.67,Turkish Lira,315.0
Istanbul,Taxi Test,completed,2024-11-12T15:04:50.000Z,2024-11-12T15:06:50.000Z,40.910892,29.297457,"Kurtköy, Ankara Cd. No:289, 34912 Pendik/İstanbul, Türkiye",2024-11-12T15:13:07.000Z,40.925873,29.29841,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.72,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-12T10:27:21.000Z,2024-11-12T10:30:18.000Z,40.987957,28.880384,"Kartaltepe, Aksoy Sk. No:1, 34145 Bakırköy/İstanbul, Türkiye",2024-11-12T10:49:38.000Z,40.998493,28.928576,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.99,Turkish Lira,305.0
Istanbul,Taxi Test,completed,2024-11-10T20:52:35.000Z,2024-11-10T20:55:10.000Z,40.99817,28.929968,"Koca Mustafapaşa, Org. Abdurrahman Nafiz Gürman Cd. 192c, 34098 Fatih/İstanbul, Türkiye",2024-11-10T21:05:06.000Z,40.988655,28.88095,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.31,Turkish Lira,203.91
Istanbul,Taxi Test,completed,2024-11-10T16:13:30.000Z,2024-11-10T16:16:03.000Z,40.92633,29.29781,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-11-10T16:21:25.000Z,40.91084,29.29733,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.5,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-10T08:11:11.000Z,2024-11-10T08:13:15.000Z,40.926228,29.297905,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-11-10T08:27:02.000Z,40.89253,29.379309,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",7.78,Turkish Lira,310.0
Istanbul,Taxi Test,completed,2024-11-07T08:00:59.000Z,2024-11-07T08:02:03.000Z,40.92583,29.29813,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-11-07T08:06:09.000Z,40.91064,29.29712,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.35,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-05T16:39:02.000Z,2024-11-05T16:40:45.000Z,40.91004,29.29651,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-11-05T16:47:42.000Z,40.92585,29.297874,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2.02,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-05T11:37:35.000Z,2024-11-05T11:39:02.000Z,40.987938,28.88035,"Kartaltepe, Aksoy Sk. No:1, 34145 Bakırköy/İstanbul, Türkiye",2024-11-05T11:54:10.000Z,40.998543,28.928122,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",4.96,Turkish Lira,230.0
Istanbul,Taxi Test,completed,2024-11-04T15:35:57.000Z,2024-11-04T15:38:20.000Z,40.998074,28.929995,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:1, 34098 Fatih/İstanbul, Türkiye",2024-11-04T16:04:12.000Z,40.988663,28.88096,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.1,Turkish Lira,230.83
Istanbul,Taxi Test,driver_canceled,2024-11-04T15:35:18.000Z,2024-11-04T15:35:36.000Z,40.998165,28.929983,"Koca Mustafapaşa, İmrahor İlyasbey Cd. No:1, 34098 Fatih/İstanbul, Türkiye",,40.998165,28.929983,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-11-04T11:28:29.000Z,2024-11-04T11:30:01.000Z,40.98411,28.877604,"Kartaltepe, Şanlı Asker Sk. No:1, 34145 Bakırköy/İstanbul, Türkiye",2024-11-04T11:43:21.000Z,40.998554,28.928457,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",5.11,Turkish Lira,228.0
Istanbul,Taxi Test,completed,2024-11-03T20:04:38.000Z,2024-11-03T20:07:12.000Z,40.998558,28.92828,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",2024-11-03T20:19:20.000Z,40.988617,28.880936,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.37,Turkish Lira,210.0
Istanbul,Taxi Test,completed,2024-11-03T17:28:14.000Z,2024-11-03T17:28:57.000Z,40.992825,28.917065,"Kazlıçeşme, Zakirbaşı Sk., 34020 Zeytinburnu/İstanbul, Türkiye",2024-11-03T17:40:23.000Z,40.998554,28.92843,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",1.37,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-03T13:32:58.000Z,2024-11-03T13:33:51.000Z,40.998028,28.929773,"Yedikule, İmrahor İlyasbey Cd. No:6, 34107 Fatih/İstanbul, Türkiye",2024-11-03T13:42:58.000Z,40.993748,28.920494,"Kazlıçeşme, Abay Cd., 34020 Zeytinburnu/İstanbul, Türkiye",0.64,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-11-02T13:28:09.000Z,2024-11-02T13:37:33.000Z,40.9928,28.91703,"Kazlıçeşme, Zakirbaşı Sk., 34020 Zeytinburnu/İstanbul, Türkiye",2024-11-02T13:50:56.000Z,40.99855,28.9284,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",1.37,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-10-31T16:40:11.000Z,,40.91058,29.297071,"",,40.91058,29.297071,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-30T16:38:19.000Z,2024-10-30T16:41:54.000Z,40.99819,28.930027,"Yedikule, İmrahor İlyasbey Cd. No:6, 34107 Fatih/İstanbul, Türkiye",2024-10-30T16:58:52.000Z,40.988678,28.881048,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.27,Turkish Lira,240.0
Istanbul,Taxi Test,completed,2024-10-30T07:37:12.000Z,2024-10-30T07:41:08.000Z,40.92621,29.297901,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-10-30T07:47:24.000Z,40.911903,29.298447,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.31,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-10-25T10:17:40.000Z,,40.910595,29.297071,"",,40.910595,29.297071,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-23T09:51:59.000Z,2024-10-23T09:54:22.000Z,40.91104,29.29755,"Kurtköy, Ankara Cd. No:291, 34912 Pendik/İstanbul, Türkiye",2024-10-23T10:15:33.000Z,40.8887,29.378,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",8.58,Turkish Lira,344.0
Istanbul,Taxi Test,completed,2024-10-22T19:12:04.000Z,2024-10-22T19:14:20.000Z,40.998497,28.928415,"Koca Mustafapaşa, Merhaba Cd. No:42, 34098 Fatih/İstanbul, Türkiye",2024-10-22T19:26:34.000Z,40.98862,28.880976,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.36,Turkish Lira,210.0
